date,tau_yrs,S,sigma,C_bs,C_model
2019-01-10,0.7200547570157426,41.22447440807636,0.4960983774383586,5.86550370102416,1.8785409987636537
2019-01-10,0.7200547570157426,41.549680851667354,0.4960983774383586,6.037820904607571,2.0089043625075806
2019-01-10,0.7200547570157426,41.87488729525835,0.4960983774383586,6.2125417045987525,2.140122765368223
2019-01-10,0.7200547570157426,42.20009373884935,0.4960983774383586,6.389643309301057,2.2721996057912373
2019-01-10,0.7200547570157426,42.52530018244034,0.4960983774383586,6.569102517509034,2.4051281049276967
2019-01-10,0.7200547570157426,42.85050662603134,0.4960983774383586,6.7508957503087395,2.5389079107139
2019-01-10,0.7200547570157426,43.17571306962233,0.4960983774383586,6.934999081947584,2.673578184243333
2019-01-10,0.7200547570157426,43.500919513213326,0.4960983774383586,7.121388269770993,2.8091805119888114
2019-01-10,0.7200547570157426,43.826125956804326,0.4960983774383586,7.310038783225426,2.9454401443374447
2019-01-10,0.7200547570157426,44.15133240039532,0.4960983774383586,7.500925831929397,3.0818066981735064
2019-01-10,0.7200547570157426,44.47653884398632,0.4960983774383586,7.694024392816196,3.2214649223814074
2019-01-10,0.7200547570157426,44.80174528757731,0.4960983774383586,7.889309236353782,3.3582173559104573
2019-01-10,0.7200547570157426,45.126951731168305,0.4960983774383586,8.086754951849251,3.4984259722719235
2019-01-10,0.7200547570157426,45.452158174759305,0.4960983774383586,8.286335971846292,3.6384253575730474
2019-01-10,0.7200547570157426,45.7773646183503,0.4960983774383586,8.488026595625989,3.778957101479181
2019-01-10,0.7200547570157426,46.10257106194129,0.4960983774383586,8.691801011822278,3.920188243260411
2019-01-10,0.7200547570157426,46.42777750553229,0.4960983774383586,8.897633320164438,4.062025513107182
2019-01-10,0.7200547570157426,46.75298394912328,0.4960983774383586,9.105497552360287,4.2043876932853195
2019-01-10,0.7200547570157426,47.07819039271428,0.4960983774383586,9.31536769213439,4.34723229846742
2019-01-10,0.7200547570157426,47.40339683630528,0.4960983774383586,9.52721769443642,4.490528611041332
2019-01-10,0.7200547570157426,47.72860327989628,0.4960983774383586,9.74102150383569,4.634241686600911
2019-01-10,0.7200547570157426,48.05380972348727,0.4960983774383586,9.956753072118183,4.77832839081412
2019-01-10,0.7200547570157426,48.37901616707826,0.4960983774383586,10.174386375103246,4.922738170676837
2019-01-10,0.7200547570157426,48.70422261066926,0.4960983774383586,10.393895428697192,5.0674174883189504
2019-01-10,0.7200547570157426,49.029429054260255,0.4960983774383586,10.615254304201756,5.212320721708494
2019-01-22,0.6872005475701575,36.346377754211424,0.4960983774383586,3.438850567098223,0.0
2019-01-22,0.6872005475701575,36.67158419780242,0.4960983774383586,3.570656100135391,0.11624288907970337
2019-01-22,0.6872005475701575,36.99679064139342,0.4960983774383586,3.705186854674306,0.23246743132791287
2019-01-22,0.6872005475701575,37.32199708498441,0.4960983774383586,3.8424315576204418,0.34883628750286727
2019-01-22,0.6872005475701575,37.64720352857541,0.4960983774383586,3.982377851431176,0.46550195417675866
2019-01-22,0.6872005475701575,37.9724099721664,0.4960983774383586,4.125012339457767,0.5826006786776814
2019-01-22,0.6872005475701575,38.297616415757396,0.4960983774383586,4.2703206309557995,0.7002551605357041
2019-01-22,0.6872005475701575,38.622822859348396,0.4960983774383586,4.418287385683332,0.8185778160249693
2019-01-22,0.6872005475701575,38.94802930293939,0.4960983774383586,4.568896358012875,0.9376725090904351
2019-01-22,0.6872005475701575,39.27323574653038,0.4960983774383586,4.7221304404898135,1.0576350184247725
2019-01-22,0.6872005475701575,39.59844219012138,0.4960983774383586,4.877971706775828,1.1785528736827262
2019-01-22,0.6872005475701575,39.923648633712375,0.4960983774383586,5.036401453922151,1.3005050024859506
2019-01-22,0.6872005475701575,40.248855077303375,0.4960983774383586,5.197400243922713,1.4235613764811326
2019-01-22,0.6872005475701575,40.57406152089437,0.4960983774383586,5.360947944502746,1.547782642760507
2019-01-22,0.6872005475701575,40.89926796448536,0.4960983774383586,5.527023769103604,1.673219651152709
2019-01-22,0.6872005475701575,41.22447440807636,0.4960983774383586,5.695606316028998,1.7999129819659772
2019-01-22,0.6872005475701575,41.549680851667354,0.4960983774383586,5.866673606722703,1.9278931307346956
2019-01-22,0.6872005475701575,41.87488729525835,0.4960983774383586,6.040203123151937,2.0571824824402745
2019-01-22,0.6872005475701575,42.20009373884935,0.4960983774383586,6.216171844274445,2.1877989746253013
2019-01-22,0.6872005475701575,42.52530018244034,0.4960983774383586,6.394556281571468,2.3197560018897105
2019-01-22,0.6872005475701575,42.85050662603134,0.4960983774383586,6.575332513631892,2.4530459114367904
2019-01-22,0.6872005475701575,43.17571306962233,0.4960983774383586,6.758476219776451,2.5876078031044925
2019-01-22,0.6872005475701575,43.500919513213326,0.4960983774383586,6.9439627127137875,2.7233680614040723
2019-01-22,0.6872005475701575,43.826125956804326,0.4960983774383586,7.131766970223122,2.8605627798634936
2019-01-22,0.6872005475701575,44.15133240039532,0.4960983774383586,7.321863665860761,2.999683465101376
2019-01-22,0.6872005475701575,44.47653884398632,0.4960983774383586,7.514227198690463,3.1374392522645045
2019-01-22,0.6872005475701575,44.80174528757731,0.4960983774383586,7.708831722039452,3.2800475509015015
2019-01-22,0.6872005475701575,45.126951731168305,0.4960983774383586,7.90565117128455,3.420963413484752
2019-01-22,0.6872005475701575,45.452158174759305,0.4960983774383586,8.104659290674213,3.5638067232181836
2019-01-22,0.6872005475701575,45.7773646183503,0.4960983774383586,8.305829659194455,3.707737436095132
2019-01-22,0.6872005475701575,46.10257106194129,0.4960983774383586,8.509135715488036,3.85247892158434
2019-01-22,0.6872005475701575,46.42777750553229,0.4960983774383586,8.714550781837744,3.9980151492277183
2019-01-22,0.6872005475701575,46.75298394912328,0.4960983774383586,8.922048087225981,4.144316475318365
2019-01-22,0.6872005475701575,47.07819039271428,0.4960983774383586,9.131600789483944,4.291311828936201
2019-01-22,0.6872005475701575,47.40339683630528,0.4960983774383586,9.34318199654481,4.438916498754466
2019-01-22,0.6872005475701575,47.72860327989628,0.4960983774383586,9.556764786816363,4.587049496623171
2019-01-22,0.6872005475701575,48.05380972348727,0.4960983774383586,9.772322228688942,4.7356386325211295
2019-01-22,0.6872005475701575,48.37901616707826,0.4960983774383586,9.989827399195896,4.884620409540852
2019-01-22,0.6872005475701575,48.70422261066926,0.4960983774383586,10.209253401843899,5.033935859606165
2019-01-22,0.6872005475701575,49.029429054260255,0.4960983774383586,10.430573383631021,5.183519731317894
2019-01-30,0.6652977412731006,36.346377754211424,0.4960983774383586,3.3412831237926888,0.0
2019-01-30,0.6652977412731006,36.67158419780242,0.4960983774383586,3.4716213015612,0.110472841354728
2019-01-30,0.6652977412731006,36.99679064139342,0.4960983774383586,3.6047217434265306,0.22097686847434514
2019-01-30,0.6652977412731006,37.32199708498441,0.4960983774383586,3.740573912110218,0.33167692562089623
2019-01-30,0.6652977412731006,37.64720352857541,0.4960983774383586,3.87916611455916,0.4427332869302759
2019-01-30,0.6652977412731006,37.9724099721664,0.4960983774383586,4.02048554875455,0.5543079372630673
2019-01-30,0.6652977412731006,38.297616415757396,0.4960983774383586,4.164518350293312,0.6665610896050713
2019-01-30,0.6652977412731006,38.622822859348396,0.4960983774383586,4.311249638649594,0.7796465767006068
2019-01-30,0.6652977412731006,38.94802930293939,0.4960983774383586,4.460663563031115,0.8937086765952668
2019-01-30,0.6652977412731006,39.27323574653038,0.4960983774383586,4.612743347752433,1.0088803662783759
2019-01-30,0.6652977412731006,39.59844219012138,0.4960983774383586,4.767471337053523,1.1252824712657477
2019-01-30,0.6652977412731006,39.923648633712375,0.4960983774383586,4.924829039298793,1.2430232835680486
2019-01-30,0.6652977412731006,40.248855077303375,0.4960983774383586,5.0847971704976285,1.362198439592234
2019-01-30,0.6652977412731006,40.57406152089437,0.4960983774383586,5.247355697093532,1.4828910402616784
2019-01-30,0.6652977412731006,40.89926796448536,0.4960983774383586,5.412483877974436,1.605172061741148
2019-01-30,0.6652977412731006,41.22447440807636,0.4960983774383586,5.5801603056621065,1.7291008960866152
2019-01-30,0.6652977412731006,41.549680851667354,0.4960983774383586,5.7503629466434845,1.8547253081978339
2019-01-30,0.6652977412731006,41.87488729525835,0.4960983774383586,5.923069180811741,1.9820796810588015
2019-01-30,0.6652977412731006,42.20009373884935,0.4960983774383586,6.09825583998915,2.111181810342658
2019-01-30,0.6652977412731006,42.52530018244034,0.4960983774383586,6.27589924550804,2.242033979529959
2019-01-30,0.6652977412731006,42.85050662603134,0.4960983774383586,6.455975244830366,2.374640874161844
2019-01-30,0.6652977412731006,43.17571306962233,0.4960983774383586,6.638459247189736,2.509042117450821
2019-01-30,0.6652977412731006,43.500919513213326,0.4960983774383586,6.823326258243558,2.64526835637234
2019-01-30,0.6652977412731006,43.826125956804326,0.4960983774383586,7.01055091372605,2.7830155187699464
2019-01-30,0.6652977412731006,44.15133240039532,0.4960983774383586,7.200107512095819,2.921722319970731
2019-01-30,0.6652977412731006,44.47653884398632,0.4960983774383586,7.391970046174762,3.064650510224172
2019-01-30,0.6652977412731006,44.80174528757731,0.4960983774383586,7.586112233777367,3.2053326284781116
2019-01-30,0.6652977412731006,45.126951731168305,0.4960983774383586,7.782507547332099,3.350348145799693
2019-01-30,0.6652977412731006,45.452158174759305,0.4960983774383586,7.981129242498607,3.495878300600365
2019-01-30,0.6652977412731006,45.7773646183503,0.4960983774383586,8.18195038578677,3.642623502688667
2019-01-30,0.6652977412731006,46.10257106194129,0.4960983774383586,8.38494388118508,3.7907198172747165
2019-01-30,0.6652977412731006,46.42777750553229,0.4960983774383586,8.590082495808048,3.940026633529915
2019-01-30,0.6652977412731006,46.75298394912328,0.4960983774383586,8.797338884573271,4.09040614578318
2019-01-30,0.6652977412731006,47.07819039271428,0.4960983774383586,9.00668561392093,4.24175555798997
2019-01-30,0.6652977412731006,47.40339683630528,0.4960983774383586,9.218095184588925,4.3939807422811645
2019-01-30,0.6652977412731006,47.72860327989628,0.4960983774383586,9.431540053458747,4.5469794652025515
2019-01-30,0.6652977412731006,48.05380972348727,0.4960983774383586,9.646992654487537,4.700637280057765
2019-01-30,0.6652977412731006,48.37901616707826,0.4960983774383586,9.86442541874328,4.854829262167941
2019-01-30,0.6652977412731006,48.70422261066926,0.4960983774383586,10.083810793560282,5.009426358655105
2019-01-30,0.6652977412731006,49.029429054260255,0.4960983774383586,10.305121260833111,5.164308554661915
2019-02-08,0.6406570841889117,36.346377754211424,0.31185641366822625,1.290017059260192,0.0
2019-02-08,0.6406570841889117,36.67158419780242,0.31185641366822625,1.3778531097915643,0.10536507036640752
2019-02-08,0.6406570841889117,36.99679064139342,0.31185641366822625,1.4695508445509091,0.2105417327860755
2019-02-08,0.6406570841889117,37.32199708498441,0.31185641366822625,1.5651552510680862,0.31580159301709715
2019-02-08,0.6406570841889117,37.64720352857541,0.31185641366822625,1.6647065651467159,0.4214166846721859
2019-02-08,0.6406570841889117,37.9724099721664,0.31185641366822625,1.7682402486641244,0.5276299505672257
2019-02-08,0.6406570841889117,38.297616415757396,0.31185641366822625,1.875786985503641,0.6346551900668282
2019-02-08,0.6406570841889117,38.622822859348396,0.31185641366822625,1.9873726948754662,0.7426837758639824
2019-02-08,0.6406570841889117,38.94802930293939,0.31185641366822625,2.103018561214558,0.851889996564498
2019-02-08,0.6406570841889117,39.27323574653038,0.31185641366822625,2.2227410797867044,0.9624338696222559
2019-02-08,0.6406570841889117,39.59844219012138,0.31185641366822625,2.346552117087411,1.0744621669652579
2019-02-08,0.6406570841889117,39.923648633712375,0.31185641366822625,2.4744589850813767,1.188108489235219
2019-02-08,0.6406570841889117,40.248855077303375,0.31185641366822625,2.606464528303194,1.303492849335044
2019-02-08,0.6406570841889117,40.57406152089437,0.31185641366822625,2.7425672228214246,1.420720830636996
2019-02-08,0.6406570841889117,40.89926796448536,0.31185641366822625,2.882761286058628,1.5398822871475202
2019-02-08,0.6406570841889117,41.22447440807636,0.31185641366822625,3.0270367964572156,1.6610501514474756
2019-02-08,0.6406570841889117,41.549680851667354,0.31185641366822625,3.1753798219866987,1.7842812996215256
2019-02-08,0.6406570841889117,41.87488729525835,0.31185641366822625,3.32777255649874,1.9096221822025579
2019-02-08,0.6406570841889117,42.20009373884935,0.31185641366822625,3.484193462954355,2.0371177743429554
2019-02-08,0.6406570841889117,42.52530018244034,0.31185641366822625,3.6446174225698478,2.166808171913439
2019-02-08,0.6406570841889117,42.85050662603134,0.31185641366822625,3.8090158889557557,2.2986816590610313
2019-02-08,0.6406570841889117,43.17571306962233,0.31185641366822625,3.977357046353962,2.4325962331491913
2019-02-08,0.6406570841889117,43.500919513213326,0.31185641366822625,4.149605971113338,2.5684099815602934
2019-02-08,0.6406570841889117,43.826125956804326,0.31185641366822625,4.325724795581618,2.706821774921317
2019-02-08,0.6406570841889117,44.15133240039532,0.31185641366822625,4.505672873631383,2.8490820267316797
2019-02-08,0.6406570841889117,44.47653884398632,0.31185641366822625,4.68940694708002,2.9865162632949542
2019-02-08,0.6406570841889117,44.80174528757731,0.31185641366822625,4.876881312306569,3.1358824246782557
2019-02-08,0.6406570841889117,45.126951731168305,0.31185641366822625,5.068047986412974,3.279663788536539
2019-02-08,0.6406570841889117,45.452158174759305,0.31185641366822625,5.26285687232177,3.4275488717187517
2019-02-08,0.6406570841889117,45.7773646183503,0.31185641366822625,5.461255922247496,3.5774753579471517
2019-02-08,0.6406570841889117,46.10257106194129,0.31185641366822625,5.663191299024014,3.728749828282508
2019-02-08,0.6406570841889117,46.42777750553229,0.31185641366822625,5.8686075348142275,3.881389511279141
2019-02-08,0.6406570841889117,46.75298394912328,0.31185641366822625,6.077447686772569,4.035401164654261
2019-02-08,0.6406570841889117,47.07819039271428,0.31185641366822625,6.289653489273665,4.190688255324762
2019-02-08,0.6406570841889117,47.40339683630528,0.31185641366822625,6.50516550236182,4.347117967571123
2019-02-08,0.6406570841889117,47.72860327989628,0.31185641366822625,6.723923256116798,4.504567423877652
2019-02-08,0.6406570841889117,48.05380972348727,0.31185641366822625,6.945865390670114,4.662936205477547
2019-02-08,0.6406570841889117,48.37901616707826,0.31185641366822625,7.170929791643253,4.8221413198824665
2019-02-08,0.6406570841889117,48.70422261066926,0.31185641366822625,7.399053720815143,4.982098446349388
2019-02-08,0.6406570841889117,49.029429054260255,0.31185641366822625,7.630173941859855,5.142685919296348
2019-02-19,0.6105407255304586,36.346377754211424,0.2991614642739301,1.1003412226358904,0.0
2019-02-19,0.6105407255304586,36.67158419780242,0.2991614642739301,1.1817918633200808,0.10052171011812956
2019-02-19,0.6105407255304586,36.99679064139342,0.2991614642739301,1.2672161772403587,0.20100507753369232
2019-02-19,0.6105407255304586,37.32199708498441,0.2991614642739301,1.3566748689792192,0.3016972422396422
2019-02-19,0.6105407255304586,37.64720352857541,0.2991614642739301,1.450223266612758,0.4028100009522946
2019-02-19,0.6105407255304586,37.9724099721664,0.2991614642739301,1.5479112373901138,0.5045601916603478
2019-02-19,0.6105407255304586,38.297616415757396,0.2991614642739301,1.6497831281567894,0.6071737815704394
2019-02-19,0.6105407255304586,38.622822859348396,0.2991614642739301,1.7558777298876453,0.7108782499611951
2019-02-19,0.6105407255304586,38.94802930293939,0.2991614642739301,1.8662282655590925,0.8158939958885721
2019-02-19,0.6105407255304586,39.27323574653038,0.2991614642739301,1.9808624004694106,0.9224276795235855
2019-02-19,0.6105407255304586,39.59844219012138,0.2991614642739301,2.0998022740107487,1.0306677261446482
2019-02-19,0.6105407255304586,39.923648633712375,0.2991614642739301,2.223064551805928,1.1407816221388603
2019-02-19,0.6105407255304586,40.248855077303375,0.2991614642739301,2.3506604970483487,1.252914715941138
2019-02-19,0.6105407255304586,40.57406152089437,0.2991614642739301,2.4825960598218426,1.3671904505604258
2019-02-19,0.6105407255304586,40.89926796448536,0.2991614642739301,2.6188719831308447,1.4837118824002822
2019-02-19,0.6105407255304586,41.22447440807636,0.2991614642739301,2.759483924337072,1.6025635432174477
2019-02-19,0.6105407255304586,41.549680851667354,0.2991614642739301,2.9044225906777577,1.7238112079448638
2019-02-19,0.6105407255304586,41.87488729525835,0.2991614642739301,3.0536738875306284,1.8474967129181084
2019-02-19,0.6105407255304586,42.20009373884935,0.2991614642739301,3.2072190780918532,1.9736303446087506
2019-02-19,0.6105407255304586,42.52530018244034,0.2991614642739301,3.3650349531442316,2.1021991908619313
2019-02-19,0.6105407255304586,42.85050662603134,0.2991614642739301,3.5270940096125436,2.2332240998729054
2019-02-19,0.6105407255304586,43.17571306962233,0.2991614642739301,3.6933646366310597,2.3668432366799923
2019-02-19,0.6105407255304586,43.500919513213326,0.2991614642739301,3.8638113078833385,2.5031480074735115
2019-02-19,0.6105407255304586,43.826125956804326,0.2991614642739301,4.038394779015384,2.6412525483964924
2019-02-19,0.6105407255304586,44.15133240039532,0.2991614642739301,4.217072288970453,2.7797405682272673
2019-02-19,0.6105407255304586,44.47653884398632,0.2991614642739301,4.399797764144495,2.92825959636777
2019-02-19,0.6105407255304586,44.80174528757731,0.2991614642739301,4.586522024316491,3.067637031952682
2019-02-19,0.6105407255304586,45.126951731168305,0.2991614642739301,4.777192989365677,3.217620889225663
2019-02-19,0.6105407255304586,45.452158174759305,0.2991614642739301,4.971755885847841,3.3671258736443863
2019-02-19,0.6105407255304586,45.7773646183503,0.2991614642739301,5.17015345256468,3.5182016899642687
2019-02-19,0.6105407255304586,46.10257106194129,0.2991614642739301,5.372326144322759,3.6714508452953156
2019-02-19,0.6105407255304586,46.42777750553229,0.2991614642739301,5.5782123331418525,3.826646920920408
2019-02-19,0.6105407255304586,46.75298394912328,0.2991614642739301,5.787748506235282,3.983538595588222
2019-02-19,0.6105407255304586,47.07819039271428,0.2991614642739301,6.000869460147445,4.141970686001832
2019-02-19,0.6105407255304586,47.40339683630528,0.2991614642739301,6.217508490494804,4.301816253316877
2019-02-19,0.6105407255304586,47.72860327989628,0.2991614642739301,6.43759757681708,4.462926539208247
2019-02-19,0.6105407255304586,48.05380972348727,0.2991614642739301,6.6610675621032165,4.625119712993713
2019-02-19,0.6105407255304586,48.37901616707826,0.2991614642739301,6.8878483266135255,4.788192335649846
2019-02-19,0.6105407255304586,48.70422261066926,0.2991614642739301,7.117868955673401,4.951948012134377
2019-02-19,0.6105407255304586,49.029429054260255,0.2991614642739301,7.351057901165738,5.1162437787538195
2019-02-28,0.5859000684462696,36.346377754211424,0.26189623706423687,0.7368157417402932,0.0
2019-02-28,0.5859000684462696,36.67158419780242,0.26189623706423687,0.8035371120287378,0.09775987171852316
2019-02-28,0.5859000684462696,36.99679064139342,0.26189623706423687,0.8744215655303345,0.19506873711647732
2019-02-28,0.5859000684462696,37.32199708498441,0.26189623706423687,0.9495765529549622,0.2921945852100601
2019-02-28,0.5859000684462696,37.64720352857541,0.26189623706423687,1.0291029486152024,0.38949877149983547
2019-02-28,0.5859000684462696,37.9724099721664,0.26189623706423687,1.113094698600067,0.4873539741921584
2019-02-28,0.5859000684462696,38.297616415757396,0.26189623706423687,1.2016385129700797,0.5861105535758024
2019-02-28,0.5859000684462696,38.622822859348396,0.26189623706423687,1.2948136029201738,0.6860855688735971
2019-02-28,0.5859000684462696,38.94802930293939,0.26189623706423687,1.39269146339997,0.7875603962358334
2019-02-28,0.5859000684462696,39.27323574653038,0.26189623706423687,1.4953357012445725,0.8907815190511071
2019-02-28,0.5859000684462696,39.59844219012138,0.26189623706423687,1.6028019084570424,0.995962512892472
2019-02-28,0.5859000684462696,39.923648633712375,0.26189623706423687,1.7151375798998618,1.103286343970839
2019-02-28,0.5859000684462696,40.248855077303375,0.26189623706423687,1.832382074299927,1.2129073525590714
2019-02-28,0.5859000684462696,40.57406152089437,0.26189623706423687,1.9545666171517553,1.3249523901126097
2019-02-28,0.5859000684462696,40.89926796448536,0.26189623706423687,2.0817143438189074,1.4395210775611031
2019-02-28,0.5859000684462696,41.22447440807636,0.26189623706423687,2.2138403808837097,1.556686535842294
2019-02-28,0.5859000684462696,41.549680851667354,0.26189623706423687,2.350951963582183,1.6764998545034606
2019-02-28,0.5859000684462696,41.87488729525835,0.26189623706423687,2.4930485869829973,1.7990012522382943
2019-02-28,0.5859000684462696,42.20009373884935,0.26189623706423687,2.640122188426318,1.9242322836870722
2019-02-28,0.5859000684462696,42.52530018244034,0.26189623706423687,2.7921573586295487,2.052222490361421
2019-02-28,0.5859000684462696,42.85050662603134,0.26189623706423687,2.949131578790407,2.182911317608051
2019-02-28,0.5859000684462696,43.17571306962233,0.26189623706423687,3.111015480971929,2.3160525447141342
2019-02-28,0.5859000684462696,43.500919513213326,0.26189623706423687,3.2777731290372145,2.4514815437412296
2019-02-28,0.5859000684462696,43.826125956804326,0.26189623706423687,3.4493623174111043,2.5903615702595393
2019-02-28,0.5859000684462696,44.15133240039532,0.26189623706423687,3.6257348849801367,2.734330713326252
2019-02-28,0.5859000684462696,44.47653884398632,0.26189623706423687,3.8068370414978894,2.8699993981378964
2019-02-28,0.5859000684462696,44.80174528757731,0.26189623706423687,3.9926097039381574,3.0239176942698065
2019-02-28,0.5859000684462696,45.126951731168305,0.26189623706423687,4.182988840331031,3.168391540635805
2019-02-28,0.5859000684462696,45.452158174759305,0.26189623706423687,4.377905818723811,3.3184862250615144
2019-02-28,0.5859000684462696,45.7773646183503,0.26189623706423687,4.577287759028042,3.4713648181963137
2019-02-28,0.5859000684462696,46.10257106194129,0.26189623706423687,4.781057885643708,3.6259404148435928
2019-02-28,0.5859000684462696,46.42777750553229,0.26189623706423687,4.989135878888153,3.7822729969552964
2019-02-28,0.5859000684462696,46.75298394912328,0.26189623706423687,5.201438223400952,3.9404837196401687
2019-02-28,0.5859000684462696,47.07819039271428,0.26189623706423687,5.417878551842584,4.1005532224159635
2019-02-28,0.5859000684462696,47.40339683630528,0.26189623706423687,5.638367982353444,4.262395735186314
2019-02-28,0.5859000684462696,47.72860327989628,0.26189623706423687,5.862815448389842,4.425921230844681
2019-02-28,0.5859000684462696,48.05380972348727,0.26189623706423687,6.09112801970149,4.591045176980457
2019-02-28,0.5859000684462696,48.37901616707826,0.26189623706423687,6.323211213361613,4.757664778899112
2019-02-28,0.5859000684462696,48.70422261066926,0.26189623706423687,6.558969293903491,4.925612989605904
2019-02-28,0.5859000684462696,49.029429054260255,0.26189623706423687,6.798305561755406,5.094597450597455
